"Name","Rank","Number.of.Births","Gender","Year"
"Maedbh",907,3,"Girl","2012"
"Monika",907,3,"Girl","2012"
"Seana",907,3,"Girl","2012"
"Isabell",907,3,"Girl","2012"
"Luna",907,3,"Girl","2012"
"Renee",907,3,"Girl","2012"
"Aoileann",907,3,"Girl","2012"
"Brigid",907,3,"Girl","2012"
"Celine",907,3,"Girl","2012"
"Eile",907,3,"Girl","2012"
"Jana",907,3,"Girl","2012"
"Keely",907,3,"Girl","2012"
"Kira",907,3,"Girl","2012"
"Simona",907,3,"Girl","2012"
"Abigale",907,3,"Girl","2012"
"Aileen",907,3,"Girl","2012"
"Denisa",907,3,"Girl","2012"
"Judith",907,3,"Girl","2012"
"Kaela",907,3,"Girl","2012"
"Kym",907,3,"Girl","2012"
"Lili",907,3,"Girl","2012"
"Paris",907,3,"Girl","2012"
"Rubie",907,3,"Girl","2012"
"Tanisha",907,3,"Girl","2012"
"Yusra",907,3,"Girl","2012"
"Alva",907,3,"Girl","2012"
"Amina",907,3,"Girl","2012"
"Amna",907,3,"Girl","2012"
"Ashlyn",907,3,"Girl","2012"
"Carmen",907,3,"Girl","2012"
"Elisabeth",907,3,"Girl","2012"
"Jada",907,3,"Girl","2012"
"Micheala",907,3,"Girl","2012"
"Rosanna",907,3,"Girl","2012"
"Tabitha",907,3,"Girl","2012"
"Viktorija",907,3,"Girl","2012"
"Wendy",907,3,"Girl","2012"
"Ailis",907,3,"Girl","2012"
"Alaa",907,3,"Girl","2012"
"Alessandra",907,3,"Girl","2012"
"Alissa",907,3,"Girl","2012"
"Allison",907,3,"Girl","2012"
"Amalia",907,3,"Girl","2012"
"Annmarie",907,3,"Girl","2012"
"Ann-Marie",907,3,"Girl","2012"
"Asha",907,3,"Girl","2012"
"Autumn",907,3,"Girl","2012"
"Cecilia",907,3,"Girl","2012"
"Charlene",907,3,"Girl","2012"
"Claragh",907,3,"Girl","2012"
"Elva",907,3,"Girl","2012"
"Emma-Jane",907,3,"Girl","2012"
"Enrika",907,3,"Girl","2012"
"Estelle",907,3,"Girl","2012"
"Eunice",907,3,"Girl","2012"
"Kacy",907,3,"Girl","2012"
"Keita",907,3,"Girl","2012"
"Lily May",907,3,"Girl","2012"
"Marlene",907,3,"Girl","2012"
"Agatha",907,3,"Girl","2012"
"Alexi",907,3,"Girl","2012"
"Amara",907,3,"Girl","2012"
"Amelia-Rose",907,3,"Girl","2012"
"AnnaRose",907,3,"Girl","2012"
"Anna-Rose",907,3,"Girl","2012"
"Arisha",907,3,"Girl","2012"
"Aubree",907,3,"Girl","2012"
"Cali",907,3,"Girl","2012"
"Caoileann",907,3,"Girl","2012"
"Chanel",907,3,"Girl","2012"
"Cheyenne",907,3,"Girl","2012"
"Cindy",907,3,"Girl","2012"
"Dorothy",907,3,"Girl","2012"
"Drew",907,3,"Girl","2012"
"Elija",907,3,"Girl","2012"
"Elin",907,3,"Girl","2012"
"Ella Rose",907,3,"Girl","2012"
"Ellie May",907,3,"Girl","2012"
"Elly",907,3,"Girl","2012"
"Emily-May",907,3,"Girl","2012"
"Fay",907,3,"Girl","2012"
"Feile",907,3,"Girl","2012"
"Felicia",907,3,"Girl","2012"
"Haylee",907,3,"Girl","2012"
"Indi",907,3,"Girl","2012"
"Kaila",907,3,"Girl","2012"
"Karlee",907,3,"Girl","2012"
"Kaycee",907,3,"Girl","2012"
"Kila",907,3,"Girl","2012"
"Kourtney",907,3,"Girl","2012"
"Laina",907,3,"Girl","2012"
"Lanah",907,3,"Girl","2012"
"Lilly-Rose",907,3,"Girl","2012"
"Liwia",907,3,"Girl","2012"
"Luca",907,3,"Girl","2012"
"Malak",907,3,"Girl","2012"
"Mary Jane",907,3,"Girl","2012"
"Miley",907,3,"Girl","2012"
"Moira",907,3,"Girl","2012"
"Nur",907,3,"Girl","2012"
"Perla",907,3,"Girl","2012"
"Rubi",907,3,"Girl","2012"
"Shreya",907,3,"Girl","2012"
"Sydney",907,3,"Girl","2012"
"Teaghan",907,3,"Girl","2012"
"Zoja",907,3,"Girl","2012"
"Zuzana",907,3,"Girl","2012"
"Adeline",907,3,"Girl","2012"
"Adelle",907,3,"Girl","2012"
"Aime",907,3,"Girl","2012"
"Aiveen",907,3,"Girl","2012"
"Aleah",907,3,"Girl","2012"
"Althea",907,3,"Girl","2012"
"Alyssia",907,3,"Girl","2012"
"Amelia Lily",907,3,"Girl","2012"
"Amelia-Lily",907,3,"Girl","2012"
"Ameya",907,3,"Girl","2012"
"Anaya",907,3,"Girl","2012"
"Andie",907,3,"Girl","2012"
"Ann Marie",907,3,"Girl","2012"
"Anna Maria",907,3,"Girl","2012"
"Annabella",907,3,"Girl","2012"
"Ariel",907,3,"Girl","2012"
"Arina",907,3,"Girl","2012"
"Bella-Rose",907,3,"Girl","2012"
"Blake",907,3,"Girl","2012"
"Brannagh",907,3,"Girl","2012"
"Bridin",907,3,"Girl","2012"
"Brooklynn",907,3,"Girl","2012"
"Caoilin",907,3,"Girl","2012"
"Carolyn",907,3,"Girl","2012"
"Carys",907,3,"Girl","2012"
"Chardonnay",907,3,"Girl","2012"
"Chioma",907,3,"Girl","2012"
"Clea",907,3,"Girl","2012"
"Dani",907,3,"Girl","2012"
"Danni",907,3,"Girl","2012"
"Darija",907,3,"Girl","2012"
"Debbie",907,3,"Girl","2012"
"Delilah",907,3,"Girl","2012"
"Diya",907,3,"Girl","2012"
"Dorcas",907,3,"Girl","2012"
"Eabhin",907,3,"Girl","2012"
"Egle",907,3,"Girl","2012"
"Einin",907,3,"Girl","2012"
"Ella Jane",907,3,"Girl","2012"
"Elyssa",907,3,"Girl","2012"
"Emili",907,3,"Girl","2012"
"Eowyn",907,3,"Girl","2012"
"Fainche",907,3,"Girl","2012"
"Fatimah",907,3,"Girl","2012"
"Giovanna",907,3,"Girl","2012"
"Hajar",907,3,"Girl","2012"
"Harriett",907,3,"Girl","2012"
"Ilona",907,3,"Girl","2012"
"Ioana",907,3,"Girl","2012"
"Irina",907,3,"Girl","2012"
"Janelle",907,3,"Girl","2012"
"Janet",907,3,"Girl","2012"
"Jayda",907,3,"Girl","2012"
"Jazmin",907,3,"Girl","2012"
"Jennie",907,3,"Girl","2012"
"Jude",907,3,"Girl","2012"
"Kamilla",907,3,"Girl","2012"
"Katarina",907,3,"Girl","2012"
"Katharine",907,3,"Girl","2012"
"Kathy",907,3,"Girl","2012"
"Kaylin",907,3,"Girl","2012"
"Kirstie",907,3,"Girl","2012"
"Kora",907,3,"Girl","2012"
"Kotryna",907,3,"Girl","2012"
"Kristen",907,3,"Girl","2012"
"Ksenija",907,3,"Girl","2012"
"Labhaoise",907,3,"Girl","2012"
"Lanna",907,3,"Girl","2012"
"Laoibhse",907,3,"Girl","2012"
"Layna",907,3,"Girl","2012"
"Leagh",907,3,"Girl","2012"
"Letitia",907,3,"Girl","2012"
"Lilyanna",907,3,"Girl","2012"
"Luana",907,3,"Girl","2012"
"Luiseach",907,3,"Girl","2012"
"Malika",907,3,"Girl","2012"
"Manha",907,3,"Girl","2012"
"Marcella",907,3,"Girl","2012"
"Marianna",907,3,"Girl","2012"
"Mariyam",907,3,"Girl","2012"
"Marvelous",907,3,"Girl","2012"
"Mazie",907,3,"Girl","2012"
"Meadbh",907,3,"Girl","2012"
"Meda",907,3,"Girl","2012"
"Meida",907,3,"Girl","2012"
"Melina",907,3,"Girl","2012"
"Mercedes",907,3,"Girl","2012"
"Merin",907,3,"Girl","2012"
"Mia-Rose",907,3,"Girl","2012"
"Mylie",907,3,"Girl","2012"
"Nawal",907,3,"Girl","2012"
"Nellie",907,3,"Girl","2012"
"Nikol",907,3,"Girl","2012"
"Nova",907,3,"Girl","2012"
"Nuala",907,3,"Girl","2012"
"Nuo",907,3,"Girl","2012"
"Ola",907,3,"Girl","2012"
"Olivija",907,3,"Girl","2012"
"Oluwadamilola",907,3,"Girl","2012"
"Oriana",907,3,"Girl","2012"
"Peace",907,3,"Girl","2012"
"Phillipa",907,3,"Girl","2012"
"Rania",907,3,"Girl","2012"
"Reema",907,3,"Girl","2012"
"Rhia",907,3,"Girl","2012"
"Riya",907,3,"Girl","2012"
"Roza",907,3,"Girl","2012"
"Rugile",907,3,"Girl","2012"
"Scarlet",907,3,"Girl","2012"
"Selma",907,3,"Girl","2012"
"Shola",907,3,"Girl","2012"
"Sonja",907,3,"Girl","2012"
"Stefanie",907,3,"Girl","2012"
"Success",907,3,"Girl","2012"
"Tamzin",907,3,"Girl","2012"
"Teodora",907,3,"Girl","2012"
"Tiegan",907,3,"Girl","2012"
"Tirna",907,3,"Girl","2012"
"Ursula",907,3,"Girl","2012"
"Vera",907,3,"Girl","2012"
"Yu Xin",907,3,"Girl","2012"
"Zaynab",907,3,"Girl","2012"
"Zola",907,3,"Girl","2012"
"Emily",1,625,"Girl","2013"
"Emma",2,499,"Girl","2013"
"Sophie",3,497,"Girl","2013"
"Ella",4,478,"Girl","2013"
"Amelia",5,429,"Girl","2013"
"Aoife",6,424,"Girl","2013"
"Ava",7,410,"Girl","2013"
"Lucy",8,397,"Girl","2013"
"Grace",9,395,"Girl","2013"
"Sarah",10,391,"Girl","2013"
"Mia",11,374,"Girl","2013"
"Anna",12,352,"Girl","2013"
"Chloe",13,346,"Girl","2013"
"Hannah",14,340,"Girl","2013"
"Kate",15,328,"Girl","2013"
"Ruby",16,317,"Girl","2013"
"Lily",17,309,"Girl","2013"
"Katie",18,301,"Girl","2013"
"Caoimhe",19,292,"Girl","2013"
"Sophia",20,289,"Girl","2013"
"Lauren",21,279,"Girl","2013"
"Saoirse",22,264,"Girl","2013"
"Ellie",23,256,"Girl","2013"
"Holly",24,245,"Girl","2013"
"Leah",25,232,"Girl","2013"
"Amy",26,226,"Girl","2013"
"Olivia",27,222,"Girl","2013"
"Jessica",28,215,"Girl","2013"
"Ciara",29,214,"Girl","2013"
"Zoe",30,211,"Girl","2013"
"Isabelle",31,207,"Girl","2013"
"Niamh",32,204,"Girl","2013"
"Molly",33,197,"Girl","2013"
"Julia",34,186,"Girl","2013"
"Robyn",35,183,"Girl","2013"
"Erin",36,180,"Girl","2013"
"Roisin",37,178,"Girl","2013"
"Freya",38,172,"Girl","2013"
"Laura",39,169,"Girl","2013"
"Cara",40,160,"Girl","2013"
"Sofia",41,155,"Girl","2013"
"Eva",42,154,"Girl","2013"
"Rachel",43,153,"Girl","2013"
"Isabella",44,149,"Girl","2013"
"Kayla",45,148,"Girl","2013"
"Abbie",46,145,"Girl","2013"
"Charlotte",47,144,"Girl","2013"
"Millie",47,144,"Girl","2013"
"Faye",49,136,"Girl","2013"
"Clodagh",50,133,"Girl","2013"
"Aisling",51,132,"Girl","2013"
"Eabha",52,130,"Girl","2013"
"Alice",52,130,"Girl","2013"
"Abigail",54,129,"Girl","2013"
"Ellen",55,128,"Girl","2013"
"Lexi",56,127,"Girl","2013"
"Aoibhinn",57,126,"Girl","2013"
"Layla",58,125,"Girl","2013"
"Eve",59,122,"Girl","2013"
"Zara",59,122,"Girl","2013"
"Alannah",61,120,"Girl","2013"
"Aine",62,116,"Girl","2013"
"Megan",63,113,"Girl","2013"
"Maria",63,113,"Girl","2013"
"Rebecca",65,110,"Girl","2013"
"Nicole",66,109,"Girl","2013"
"Sadhbh",67,108,"Girl","2013"
"Clara",68,103,"Girl","2013"
"Elizabeth",69,99,"Girl","2013"
"Maya",70,97,"Girl","2013"
"Maja",71,94,"Girl","2013"
"Emilia",72,91,"Girl","2013"
"Caitlin",73,89,"Girl","2013"
"Rose",74,87,"Girl","2013"
"Isabel",75,86,"Girl","2013"
"Aoibheann",76,85,"Girl","2013"
"Sadie",77,84,"Girl","2013"
"Lena",78,82,"Girl","2013"
"Hollie",79,81,"Girl","2013"
"Sienna",80,80,"Girl","2013"
"Mary",81,79,"Girl","2013"
"Fiadh",82,78,"Girl","2013"
"Zuzanna",83,77,"Girl","2013"
"Tara",84,76,"Girl","2013"
"Aimee",84,76,"Girl","2013"
"Katelyn",86,75,"Girl","2013"
"Ruth",86,75,"Girl","2013"
"Lilly",86,75,"Girl","2013"
"Hanna",86,75,"Girl","2013"
"Alexandra",90,74,"Girl","2013"
"Poppy",90,74,"Girl","2013"
"Amber",92,73,"Girl","2013"
"Victoria",92,73,"Girl","2013"
"Mollie",92,73,"Girl","2013"
"Lara",95,72,"Girl","2013"
"Sara",96,71,"Girl","2013"
"Brooke",97,70,"Girl","2013"
"Aoibhe",98,67,"Girl","2013"
"Laoise",98,67,"Girl","2013"
"Kayleigh",100,66,"Girl","2013"
"Madison",101,65,"Girl","2013"
"Isla",101,65,"Girl","2013"
"Natalia",103,62,"Girl","2013"
"Georgia",104,61,"Girl","2013"
"Heidi",105,60,"Girl","2013"
"Maeve",106,59,"Girl","2013"
"Annie",106,59,"Girl","2013"
"Taylor",108,58,"Girl","2013"
"Meabh",109,57,"Girl","2013"
"Evie",110,56,"Girl","2013"
"Annabelle",110,56,"Girl","2013"
"Catherine",112,55,"Girl","2013"
"Daisy",112,55,"Girl","2013"
"Isobel",114,54,"Girl","2013"
"Mya",114,54,"Girl","2013"
"Eimear",116,52,"Girl","2013"
"Orla",116,52,"Girl","2013"
"Lexie",116,52,"Girl","2013"
"Jane",119,51,"Girl","2013"
"Nina",119,51,"Girl","2013"
"Rosie",119,51,"Girl","2013"
"Orlaith",122,50,"Girl","2013"
"Maisie",122,50,"Girl","2013"
"Shauna",124,49,"Girl","2013"
"Hazel",124,49,"Girl","2013"
"Muireann",124,49,"Girl","2013"
"Ailbhe",124,49,"Girl","2013"
"Doireann",124,49,"Girl","2013"
"Summer",124,49,"Girl","2013"
"Michaela",130,48,"Girl","2013"
"Sinead",131,47,"Girl","2013"
"Naoise",131,47,"Girl","2013"
"Mila",131,47,"Girl","2013"
"Matilda",134,46,"Girl","2013"
"Zofia",134,46,"Girl","2013"
"Jennifer",136,45,"Girl","2013"
"Paige",136,45,"Girl","2013"
"Alicia",138,44,"Girl","2013"
"Alison",139,43,"Girl","2013"
"Bella",139,43,"Girl","2013"
"Beth",141,42,"Girl","2013"
"Elsie",141,42,"Girl","2013"
"Jasmine",143,41,"Girl","2013"
"Hayley",143,41,"Girl","2013"
"Teagan",143,41,"Girl","2013"
"Alicja",143,41,"Girl","2013"
"Lacey",143,41,"Girl","2013"
"Eleanor",148,40,"Girl","2013"
"Jade",148,40,"Girl","2013"
"Amelie",148,40,"Girl","2013"
"Maggie",148,40,"Girl","2013"
"Darcy",148,40,"Girl","2013"
"Eliza",148,40,"Girl","2013"
"Willow",148,40,"Girl","2013"
"Liliana",148,40,"Girl","2013"
"Penny",148,40,"Girl","2013"
"Alanna",157,39,"Girl","2013"
"Aleksandra",157,39,"Girl","2013"
"Elena",157,39,"Girl","2013"
"Zoey",160,38,"Girl","2013"
"Wiktoria",161,37,"Girl","2013"
"Aoibhin",161,37,"Girl","2013"
"Nadia",161,37,"Girl","2013"
"Juliette",161,37,"Girl","2013"
"Abby",165,36,"Girl","2013"
"Grainne",165,36,"Girl","2013"
"Margaret",165,36,"Girl","2013"
"Siun",165,36,"Girl","2013"
"Elise",165,36,"Girl","2013"
"Vanessa",170,35,"Girl","2013"
"Claire",170,35,"Girl","2013"
"Shannon",172,33,"Girl","2013"
"Oliwia",172,33,"Girl","2013"
"Cora",172,33,"Girl","2013"
"Faith",172,33,"Girl","2013"
"Martha",172,33,"Girl","2013"
"Nora",172,33,"Girl","2013"
"Lola",172,33,"Girl","2013"
"Carly",172,33,"Girl","2013"
"Nevaeh",172,33,"Girl","2013"
"Erica",181,32,"Girl","2013"
"Lydia",181,32,"Girl","2013"
"Gabriela",181,32,"Girl","2013"
"Nikola",181,32,"Girl","2013"
"Alisha",185,31,"Girl","2013"
"Naomi",185,31,"Girl","2013"
"Andrea",185,31,"Girl","2013"
"Casey",185,31,"Girl","2013"
"Kara",185,31,"Girl","2013"
"April",185,31,"Girl","2013"
"Bonnie",185,31,"Girl","2013"
"Pippa",185,31,"Girl","2013"
"Siofra",193,30,"Girl","2013"
"Alana",193,30,"Girl","2013"
"Bridget",193,30,"Girl","2013"
"Julie",193,30,"Girl","2013"
"Tori",197,29,"Girl","2013"
"Evelyn",197,29,"Girl","2013"
"Phoebe",197,29,"Girl","2013"
"Alexis",197,29,"Girl","2013"
"Danielle",201,28,"Girl","2013"
"Lucia",201,28,"Girl","2013"
"Ashley",201,28,"Girl","2013"
"Samantha",201,28,"Girl","2013"
"Gabriella",201,28,"Girl","2013"
"Farrah",201,28,"Girl","2013"
"Michelle",207,27,"Girl","2013"
"Nicola",207,27,"Girl","2013"
"Keira",207,27,"Girl","2013"
"Carla",207,27,"Girl","2013"
"Keeva",207,27,"Girl","2013"
"Juliet",207,27,"Girl","2013"
"Tess",207,27,"Girl","2013"
"Fia",207,27,"Girl","2013"
"Elsa",207,27,"Girl","2013"
"Abbey",216,26,"Girl","2013"
"Siobhan",216,26,"Girl","2013"
"Maia",216,26,"Girl","2013"
"Aisha",216,26,"Girl","2013"
"Jenna",220,25,"Girl","2013"
"Natalie",220,25,"Girl","2013"
"Stella",220,25,"Girl","2013"
"Annabel",220,25,"Girl","2013"
"Ayla",220,25,"Girl","2013"
"Pola",220,25,"Girl","2013"
"Darcie",220,25,"Girl","2013"
"Alex",227,24,"Girl","2013"
"Emer",227,24,"Girl","2013"
"Lana",227,24,"Girl","2013"
"Ria",227,24,"Girl","2013"
"Hallie",227,24,"Girl","2013"
"Louise",232,23,"Girl","2013"
"Kathleen",232,23,"Girl","2013"
"Moya",232,23,"Girl","2013"
"Riona",232,23,"Girl","2013"
"Sasha",232,23,"Girl","2013"
"Alyssa",232,23,"Girl","2013"
"Neasa",232,23,"Girl","2013"
"Savannah",232,23,"Girl","2013"
"Khloe",232,23,"Girl","2013"
"Ali",241,22,"Girl","2013"
"Kelsey",241,22,"Girl","2013"
"Melissa",241,22,"Girl","2013"
"Emilija",241,22,"Girl","2013"
"Harper",241,22,"Girl","2013"
"Blathnaid",246,21,"Girl","2013"
"Joanna",246,21,"Girl","2013"
"Charlie",246,21,"Girl","2013"
"Nessa",246,21,"Girl","2013"
"Cadhla",246,21,"Girl","2013"
"Caoilinn",246,21,"Girl","2013"
"Scarlett",246,21,"Girl","2013"
"Aria",246,21,"Girl","2013"
"Gemma",254,20,"Girl","2013"
"Lisa",254,20,"Girl","2013"
"Sorcha",254,20,"Girl","2013"
"Amanda",254,20,"Girl","2013"
"Dearbhla",254,20,"Girl","2013"
"Caragh",254,20,"Girl","2013"
"Diana",254,20,"Girl","2013"
"Helen",254,20,"Girl","2013"
"Skye",254,20,"Girl","2013"
"Nell",254,20,"Girl","2013"
"Annalise",254,20,"Girl","2013"
"Angel",265,19,"Girl","2013"
"Stephanie",265,19,"Girl","2013"
"Libby",265,19,"Girl","2013"
"Bronagh",265,19,"Girl","2013"
"Aoibh",265,19,"Girl","2013"
"Roise",265,19,"Girl","2013"
"Milena",265,19,"Girl","2013"
"Maci",265,19,"Girl","2013"
"Cassie",273,18,"Girl","2013"
"Kacey",273,18,"Girl","2013"
"Fatima",273,18,"Girl","2013"
"Tia",273,18,"Girl","2013"
"Sally",273,18,"Girl","2013"
"Una",273,18,"Girl","2013"
"Caroline",273,18,"Girl","2013"
"Charley",273,18,"Girl","2013"
"Bethany",273,18,"Girl","2013"
"Izabella",273,18,"Girl","2013"
"Esme",273,18,"Girl","2013"
"Maisy",273,18,"Girl","2013"
"Hailey",273,18,"Girl","2013"
"Jodie",286,17,"Girl","2013"
"Kelly",286,17,"Girl","2013"
"Chelsea",286,17,"Girl","2013"
"Kaitlyn",286,17,"Girl","2013"
"Yasmin",286,17,"Girl","2013"
"Aideen",286,17,"Girl","2013"
"Katherine",286,17,"Girl","2013"
"Leila",286,17,"Girl","2013"
"Sadbh",286,17,"Girl","2013"
"Allie",286,17,"Girl","2013"
"Emilie",286,17,"Girl","2013"
"Ada",286,17,"Girl","2013"
"Francesca",286,17,"Girl","2013"
"Anastasia",286,17,"Girl","2013"
"Jessie",286,17,"Girl","2013"
"Hope",286,17,"Girl","2013"
"Saibh",286,17,"Girl","2013"
"Florence",286,17,"Girl","2013"
"Karolina",304,16,"Girl","2013"
"Demi",304,16,"Girl","2013"
"Patrycja",304,16,"Girl","2013"
"Klaudia",304,16,"Girl","2013"
"Tessa",304,16,"Girl","2013"
"Angelina",304,16,"Girl","2013"
"Antonina",304,16,"Girl","2013"
"Iris",304,16,"Girl","2013"
"Ivy",304,16,"Girl","2013"
"Izabela",304,16,"Girl","2013"
"Milana",304,16,"Girl","2013"
"Fiona",315,15,"Girl","2013"
"Shona",315,15,"Girl","2013"
"Claudia",315,15,"Girl","2013"
"Helena",315,15,"Girl","2013"
"Ashling",315,15,"Girl","2013"
"Alesha",315,15,"Girl","2013"
"Laila",315,15,"Girl","2013"
"Sandra",315,15,"Girl","2013"
"Mairead",315,15,"Girl","2013"
"Erika",315,15,"Girl","2013"
"Blaithin",315,15,"Girl","2013"
"Imogen",315,15,"Girl","2013"
"Arianna",315,15,"Girl","2013"
"Eloise",315,15,"Girl","2013"
"Halle",315,15,"Girl","2013"
"Nia",315,15,"Girl","2013"
"Vivienne",315,15,"Girl","2013"
"Callie",315,15,"Girl","2013"
"Connie",315,15,"Girl","2013"
"Antonia",315,15,"Girl","2013"
"Harriet",315,15,"Girl","2013"
"Jagoda",315,15,"Girl","2013"
"Kaylee",315,15,"Girl","2013"
"Lily-Rose",315,15,"Girl","2013"
"Lottie",315,15,"Girl","2013"
"Keelin",340,14,"Girl","2013"
"Cliodhna",340,14,"Girl","2013"
"Ann",340,14,"Girl","2013"
"Beibhinn",340,14,"Girl","2013"
"Daria",340,14,"Girl","2013"
"Lia",340,14,"Girl","2013"
"Rhea",340,14,"Girl","2013"
"Karina",340,14,"Girl","2013"
"Kaci",340,14,"Girl","2013"
"Darcey",340,14,"Girl","2013"
"Robin",340,14,"Girl","2013"
"Lillian",340,14,"Girl","2013"
"Makayla",340,14,"Girl","2013"
"Klara",340,14,"Girl","2013"
"Kornelia",340,14,"Girl","2013"
"Ariana",340,14,"Girl","2013"
"Sofija",340,14,"Girl","2013"
"Leanne",357,13,"Girl","2013"
"Brianna",357,13,"Girl","2013"
"Eadaoin",357,13,"Girl","2013"
"Aaliyah",357,13,"Girl","2013"
"Marie",357,13,"Girl","2013"
"Keela",357,13,"Girl","2013"
"Maebh",357,13,"Girl","2013"
"Avril",357,13,"Girl","2013"
"Kiera",357,13,"Girl","2013"
"Alexa",357,13,"Girl","2013"
"Anne",357,13,"Girl","2013"
"Nancy",357,13,"Girl","2013"
"Pearl",357,13,"Girl","2013"
"Teegan",357,13,"Girl","2013"
"Kaya",357,13,"Girl","2013"
"Emelia",357,13,"Girl","2013"
"Ellie-Mae",357,13,"Girl","2013"
"Leona",374,12,"Girl","2013"
"Abi",374,12,"Girl","2013"
"Rachael",374,12,"Girl","2013"
"Kellie",374,12,"Girl","2013"
"Cliona",374,12,"Girl","2013"
"Lea",374,12,"Girl","2013"
"Ally",374,12,"Girl","2013"
"Weronika",374,12,"Girl","2013"
"Ana",374,12,"Girl","2013"
"Kamile",374,12,"Girl","2013"
"Lucie",374,12,"Girl","2013"
"Gracie",374,12,"Girl","2013"
"Jenny",374,12,"Girl","2013"
"Eileen",374,12,"Girl","2013"
"Iseult",374,12,"Girl","2013"
"Louisa",374,12,"Girl","2013"
"Magdalena",374,12,"Girl","2013"
"Kacie",374,12,"Girl","2013"
"Polly",374,12,"Girl","2013"
"Kitty",374,12,"Girl","2013"
"Edith",374,12,"Girl","2013"
"Emmie",374,12,"Girl","2013"
"Indie",374,12,"Girl","2013"
"Kourtney",374,12,"Girl","2013"
"Viktoria",374,12,"Girl","2013"
"Martyna",399,11,"Girl","2013"
"Kyra",399,11,"Girl","2013"
"Meadhbh",399,11,"Girl","2013"
"Ailish",399,11,"Girl","2013"
"India",399,11,"Girl","2013"
"Serena",399,11,"Girl","2013"
"Rosa",399,11,"Girl","2013"
"Angela",399,11,"Girl","2013"
"Lauryn",399,11,"Girl","2013"
"Madeleine",399,11,"Girl","2013"
"Daniela",399,11,"Girl","2013"
"Laragh",399,11,"Girl","2013"
"Elisa",399,11,"Girl","2013"
"Kyla",399,11,"Girl","2013"
"Addison",399,11,"Girl","2013"
"Maryam",399,11,"Girl","2013"
"Bianca",399,11,"Girl","2013"
"Cait",399,11,"Girl","2013"
"Eliana",399,11,"Girl","2013"
"Penelope",399,11,"Girl","2013"
"Maddison",399,11,"Girl","2013"
"Arwen",399,11,"Girl","2013"
"Emmy",399,11,"Girl","2013"
"Kenzie",399,11,"Girl","2013"
"Sonia",399,11,"Girl","2013"
"Heather",424,10,"Girl","2013"
"Natasha",424,10,"Girl","2013"
"Tegan",424,10,"Girl","2013"
"Patricia",424,10,"Girl","2013"
"Gabija",424,10,"Girl","2013"
"Jill",424,10,"Girl","2013"
"Jorja",424,10,"Girl","2013"
"Nikita",424,10,"Girl","2013"
"Daniella",424,10,"Girl","2013"
"Melanie",424,10,"Girl","2013"
"Beatrice",424,10,"Girl","2013"
"Cerys",424,10,"Girl","2013"
"Gabriele",424,10,"Girl","2013"
"Lillie",424,10,"Girl","2013"
"Samanta",424,10,"Girl","2013"
"Alexia",424,10,"Girl","2013"
"Adele",424,10,"Girl","2013"
"Aliyah",424,10,"Girl","2013"
"Amira",424,10,"Girl","2013"
"Gloria",424,10,"Girl","2013"
"Lyla",424,10,"Girl","2013"
"Mae",424,10,"Girl","2013"
"Elaina",424,10,"Girl","2013"
"Gwen",424,10,"Girl","2013"
"Kaja",424,10,"Girl","2013"
"Lainey",424,10,"Girl","2013"
"May",424,10,"Girl","2013"
"Eden",424,10,"Girl","2013"
"Lilia",424,10,"Girl","2013"
"Aurora",424,10,"Girl","2013"
"Blanka",424,10,"Girl","2013"
"Ieva",424,10,"Girl","2013"
"Juno",424,10,"Girl","2013"
"Lacie",424,10,"Girl","2013"
"Leja",424,10,"Girl","2013"
"Christina",459,9,"Girl","2013"
"Nadine",459,9,"Girl","2013"
"Courtney",459,9,"Girl","2013"
"Keeley",459,9,"Girl","2013"
"Chantelle",459,9,"Girl","2013"
"Elle",459,9,"Girl","2013"
"Shania",459,9,"Girl","2013"
"Joy",459,9,"Girl","2013"
"Caitlyn",459,9,"Girl","2013"
"Dominika",459,9,"Girl","2013"
"Jamie",459,9,"Girl","2013"
"Marta",459,9,"Girl","2013"
"Johanna",459,9,"Girl","2013"
"Adriana",459,9,"Girl","2013"
"Edie",459,9,"Girl","2013"
"Agata",459,9,"Girl","2013"
"Hayleigh",459,9,"Girl","2013"
"Paula",459,9,"Girl","2013"
"Aileen",459,9,"Girl","2013"
"Alessia",459,9,"Girl","2013"
"Juliana",459,9,"Girl","2013"
"Katarzyna",459,9,"Girl","2013"
"Lidia",459,9,"Girl","2013"
"Adelina",459,9,"Girl","2013"
"Bailey",459,9,"Girl","2013"
"Carragh",459,9,"Girl","2013"
"Croia",459,9,"Girl","2013"
"Elina",459,9,"Girl","2013"
"Indi",459,9,"Girl","2013"
"Ines",459,9,"Girl","2013"
"Kya",459,9,"Girl","2013"
"Priya",459,9,"Girl","2013"
"Gabrielle",491,8,"Girl","2013"
"Elisha",491,8,"Girl","2013"
"Rihanna",491,8,"Girl","2013"
"Josephine",491,8,"Girl","2013"
"Yasmine",491,8,"Girl","2013"
"Carrie",491,8,"Girl","2013"
"Deborah",491,8,"Girl","2013"
"Kathryn",491,8,"Girl","2013"
"Tiffany",491,8,"Girl","2013"
"Mikayla",491,8,"Girl","2013"
"Evelina",491,8,"Girl","2013"
"Vanesa",491,8,"Girl","2013"
"Jean",491,8,"Girl","2013"
"Milly",491,8,"Girl","2013"
"Teresa",491,8,"Girl","2013"
"Elaine",491,8,"Girl","2013"
"Kira",491,8,"Girl","2013"
